"t1.dt","sender_region_code","receiver_region_code","sender_org_count","receiver_org_count","assortment","count_brand","cnt_moved"
2022-04-27,"78","53",3,3,182,27,1313
2022-07-13,"01","34",1,1,3,2,3
2021-11-29,"77","46",1,1,20,6,27
2022-07-02,"25","25",2,7,43,18,52
2022-07-31,"77","63",1,1,17,2,34
2022-02-09,"50","49",1,1,19,12,22
2022-06-24,"78","51",3,2,116,22,500
2022-03-25,"54","72",2,1,4,2,13
2022-08-20,"78","72",1,1,2,2,2
2022-04-12,"03","03",3,7,125,7,217
2022-04-23,"64","31",1,1,4,2,5
2022-08-30,"16","59",2,11,122,36,264
2022-09-15,"72","77",1,1,3,1,387
2022-11-17,"77","19",3,2,57,12,106
2022-06-22,"75","75",2,2,13,4,17
2022-04-20,"77","40",3,2,27,15,55
2022-05-18,"25","25",9,34,260,49,632
2022-04-08,"22","04",1,3,20,12,21
2022-10-24,"77","63",6,4,104,45,1180
2022-07-12,"53","53",2,4,55,10,169
2022-01-12,"55","25",1,1,44,14,1866
2022-03-23,"78","51",2,1,64,18,219
2022-09-02,"66","27",1,1,2,1,3
2022-06-04,"03","03",1,1,7,2,7
2021-11-23,"50","31",1,3,8,3,14
2022-03-21,"75","75",3,4,70,22,73
2022-08-10,"86","55",1,2,112,35,743
2022-03-31,"31","77",1,1,28,13,160
2022-02-09,"69","69",2,13,338,40,843
2022-09-02,"62","62",3,5,86,16,172
2022-04-07,"77","38",3,5,28,3,187
2022-05-24,"25","27",1,1,10,2,12
2022-08-31,"77","61",3,8,84,14,751
2022-07-27,"52","21",2,14,156,27,517
2021-12-08,"61","23",4,8,172,38,289
2022-06-29,"77","42",3,3,104,3,352
2022-05-31,"52","02",1,1,41,1,46
2022-02-19,"39","39",3,4,34,6,68
2022-01-29,"77","46",1,1,18,2,36
2022-07-19,"78","53",2,1,173,25,845
2022-10-19,"44","44",1,1,2,1,6
2022-06-20,"63","68",1,1,60,11,69
2022-04-25,"54","70",1,5,49,14,97
2022-11-16,"16","21",1,5,98,24,462
2022-11-09,"52","27",1,1,35,1,40
2022-10-09,"77","67",1,5,93,5,806
2022-01-27,"53","53",1,1,4,1,4
2022-01-08,"78","51",2,1,167,28,2059
2022-09-19,"66","23",1,1,25,7,32
2022-08-09,"54","55",1,1,10,1,78
2022-09-19,"58","58",9,19,312,39,1837
2022-01-10,"75","75",1,1,62,11,62
2022-01-05,"71","48",1,1,2,1,12
2022-10-05,"26","66",1,1,43,7,274
2022-05-21,"63","16",1,1,23,1,32
2021-12-26,"77","38",1,1,93,1,553
2022-02-20,"50","37",1,1,22,8,29
2022-06-27,"69","69",3,8,163,24,218
2022-06-17,"39","39",5,11,272,39,355
2021-11-26,"16","02",1,1,10,5,10
2022-01-18,"78","53",2,1,136,27,760
2022-05-16,"19","17",1,1,9,2,9
2021-12-08,"54","70",2,4,85,27,123
2022-07-18,"77","46",1,1,7,1,13
2022-09-13,"77","65",3,4,39,19,92
2022-07-22,"52","91",1,1,27,1,30
2022-04-01,"66","02",2,4,25,5,92
2022-03-15,"25","27",2,2,18,9,25
2022-04-25,"61","23",2,3,29,3,145
2022-02-15,"77","42",6,7,301,13,3309
2022-03-11,"77","38",3,3,39,3,93
2022-01-14,"50","37",2,2,11,8,26
2022-08-23,"26","66",1,1,36,6,509
2021-12-09,"02","52",1,1,58,9,74
2022-05-23,"69","69",2,10,172,29,292
2021-12-20,"16","78",1,1,6,3,2304
2022-04-13,"50","33",1,1,7,3,10
2022-01-20,"54","70",3,4,47,6,47
2022-02-01,"66","91",1,2,6,3,16
2022-02-01,"16","02",1,5,102,22,217
2021-12-14,"78","53",1,1,140,25,1502
2021-12-15,"52","02",1,1,30,1,44
2022-07-08,"54","74",1,2,43,1,373
2021-12-22,"25","27",3,3,167,44,399
2022-07-25,"61","23",1,1,6,4,20
2022-06-15,"66","02",3,10,48,13,128
2022-02-22,"78","51",2,1,144,23,873
2022-01-14,"54","72",2,1,7,2,15
2022-08-19,"77","67",2,2,27,8,117
2022-02-14,"25","25",10,45,475,79,2544
2022-11-11,"58","58",7,18,283,41,1076
2022-03-14,"77","40",1,1,13,9,20
2022-02-24,"75","75",2,4,56,9,80
2021-12-27,"03","03",2,4,107,7,154
2022-02-25,"71","48",1,1,13,4,23
2021-11-30,"29","23",1,1,7,1,31
2022-09-05,"50","63",3,3,67,19,323
2022-07-12,"52","75",1,1,42,1,97
2022-10-21,"72","78",1,1,9,1,11
2022-08-17,"77","16",3,3,31,8,43
2022-10-05,"16","56",1,2,289,29,984
2022-10-17,"54","24",3,6,49,10,70
2022-03-16,"77","31",2,2,5,2,20
2022-03-18,"66","77",2,3,3,3,10
2022-04-01,"52","77",1,1,116,20,138
2022-02-03,"16","73",1,8,235,42,856
2021-12-17,"52","73",1,1,22,1,56
2022-05-12,"78","26",1,1,4,1,70
2022-07-22,"16","77",1,1,30,7,352
2022-08-08,"38","38",6,24,338,52,841
2022-01-10,"45","45",1,1,1,1,3
2022-08-15,"66","50",1,1,3,1,6
2022-01-12,"50","46",1,2,7,4,18
2022-09-19,"68","68",1,1,7,3,18
2022-01-27,"63","63",5,20,180,36,366
2022-07-08,"59","21",1,7,72,18,146
2022-09-07,"59","02",1,9,112,32,199
2021-12-27,"33","33",2,8,169,48,355
2022-01-16,"78","22",1,1,1,1,1
2022-06-15,"52","77",1,1,3,1,283
2021-12-15,"66","77",1,1,3,2,3
2022-09-11,"78","05",1,1,3,1,30
2022-03-30,"66","73",1,1,1,1,1
2022-10-13,"66","50",2,2,2,2,2
2022-04-28,"16","77",1,1,11,6,38
2022-02-24,"45","45",1,1,22,13,28
2021-12-05,"63","63",1,11,96,23,215
2022-07-20,"26","36",1,1,29,3,744
2021-12-10,"50","44",2,2,23,9,36
2022-11-21,"50","63",2,2,31,6,1101
2022-10-07,"77","16",2,2,123,2,2052
2022-05-23,"59","59",2,2,116,33,189
2022-02-11,"66","75",1,1,3,3,3
2022-04-05,"77","35",2,1,15,2,20
2022-03-25,"55","54",1,1,1,1,2
2022-08-11,"54","24",2,6,51,12,62
2021-12-21,"77","31",2,2,20,2,51
2022-06-20,"61","50",1,1,168,1,3840
2022-08-04,"23","01",1,1,31,9,31
2022-07-29,"52","50",1,1,43,1,95
2022-07-01,"77","33",1,1,4,1,10
2022-06-22,"45","45",2,3,19,8,19
2022-03-01,"52","77",3,4,98,3,619
2022-10-28,"66","54",1,1,3,3,3
2022-04-12,"33","33",1,10,103,23,199
2022-06-30,"18","31",1,6,82,5,183
2022-05-04,"63","63",6,20,188,35,344
2022-06-20,"50","46",2,3,63,8,152
2022-08-05,"74","74",3,11,97,8,1081
2022-08-09,"52","28",1,1,3,1,84
2022-04-18,"77","31",2,3,14,2,351
2022-09-16,"24","24",4,12,232,40,428
2022-01-14,"55","54",1,3,26,10,125
2022-10-19,"74","74",4,9,116,21,479
2022-02-03,"27","65",1,1,92,8,132
2022-09-24,"50","67",1,1,12,4,19
2022-02-28,"18","37",1,4,74,5,412
2022-08-02,"77","12",1,1,1,1,1
2022-09-02,"52","52",1,28,482,61,1220
2022-06-06,"22","75",1,1,5,2,5
2022-08-30,"25","77",2,1,3,1,3
2022-03-22,"23","26",1,1,16,3,21
2022-11-14,"24","24",8,28,310,74,1156
2022-02-09,"59","59",6,19,211,36,358
2022-10-05,"23","05",1,1,2,1,1200
2022-11-16,"22","54",2,11,178,34,678
2022-03-21,"45","45",2,2,77,23,449
2022-05-19,"77","33",2,1,31,1,88
2022-01-17,"16","77",1,1,2,2,3
2022-09-12,"16","50",1,1,2,1,27596
2022-05-31,"66","77",1,2,2,2,3
2022-07-27,"66","54",1,2,2,2,2
2022-09-05,"61","75",1,1,2,1,2
2022-02-11,"50","38",3,3,117,29,1337
2021-12-17,"67","20",1,1,10,2,20
2021-12-01,"77","37",1,1,8,3,10
2022-07-12,"63","63",6,18,181,35,519
2022-06-11,"78","58",1,1,82,21,192
2022-10-13,"54","58",1,1,1,1,6
2022-02-21,"26","34",1,3,33,3,4944
2022-08-03,"77","18",2,2,153,7,841
2022-03-24,"72","55",1,1,1,1,1
2022-11-18,"77","62",3,3,224,21,1769
2021-12-14,"18","47",1,2,100,5,170
2022-02-12,"54","77",1,1,4,1,13
2022-06-30,"47","78",1,1,3,1,3
2022-02-13,"23","52",1,1,3,1,4
2022-05-13,"77","41",2,2,30,3,130
2022-06-08,"77","43",3,3,20,5,73
2022-08-04,"77","60",2,1,21,9,39
2021-12-16,"54","75",1,2,42,11,85
2022-10-14,"54","52",1,2,18,2,46
2022-09-23,"54","28",1,1,181,48,575
2022-05-18,"77","39",2,2,24,10,59
2022-02-21,"43","43",1,7,175,43,567
2022-03-17,"54","75",1,1,41,8,116
2022-04-08,"77","43",2,2,21,2,45
2022-10-24,"22","24",1,5,35,10,36
2022-10-21,"18","62",1,6,92,6,188
2022-01-11,"77","47",1,2,11,8,74
2021-12-30,"35","35",1,3,55,12,203
2022-11-07,"54","28",1,1,42,12,92
2022-08-31,"18","18",1,6,86,22,182
2022-10-24,"26","61",1,1,2,1,8
2022-03-17,"50","30",1,1,11,1,65
2022-11-10,"59","74",1,10,63,16,113
2022-05-23,"86","77",1,1,15,1,93
2022-10-25,"77","18",2,2,150,7,867
2022-05-16,"47","78",1,2,5,1,10
2022-07-18,"29","29",2,3,15,5,47
2022-09-12,"77","62",3,3,192,24,1195
2022-11-08,"54","50",1,2,5,2,23
2022-06-02,"50","48",1,1,14,2,14
2022-03-22,"77","47",3,2,27,7,79
2022-10-05,"77","64",3,3,46,4,2564
2022-04-11,"35","35",1,6,90,13,124
2022-06-23,"43","43",1,3,155,39,406
2022-05-30,"54","75",1,2,8,7,8
2021-12-23,"77","43",2,2,54,6,286
2022-10-31,"28","25",1,1,18,9,21
2022-02-14,"77","39",4,3,144,42,1315
2022-02-21,"72","55",1,1,1,1,2
2022-07-28,"50","13",1,2,49,13,132
2022-09-25,"77","66",1,16,3,2,468
2022-08-08,"67","71",1,1,5,1,14
2022-06-17,"52","05",1,3,200,1,675
2022-07-22,"77","45",1,2,17,4,26
2022-09-29,"66","22",1,1,136,30,136
2022-09-13,"22","22",6,29,236,42,506
2022-02-03,"77","41",1,1,4,3,4
2022-08-28,"78","77",4,3,205,31,2204
2022-05-28,"64","34",1,1,5,1,10
2022-02-09,"86","77",1,1,1,1,1
2022-10-27,"50","13",1,1,4,2,10
2021-12-02,"78","50",1,1,4,2,80
2022-04-28,"77","45",3,3,49,18,180
2022-11-01,"77","66",16,16,597,73,17265
2022-09-03,"54","54",2,1,26,2,203
2022-08-23,"77","64",4,5,159,32,5471
2022-06-01,"35","35",1,9,141,20,369
2022-09-21,"52","24",1,1,71,1,93
2022-04-25,"09","01",1,1,1,1,1
2022-06-21,"77","47",3,3,31,12,92
2022-04-18,"23","50",1,1,12,9,85
2022-03-10,"77","43",2,2,62,5,1312
2022-03-24,"43","43",1,3,79,29,158
2022-04-22,"66","03",1,1,3,3,11
2022-09-26,"28","25",1,1,15,7,17
2022-05-17,"13","13",1,1,1,1,1
2022-09-30,"77","89",1,1,1,1,2
2022-11-03,"01","61",1,4,61,25,192
2022-08-23,"78","91",1,1,2,1,5
2022-11-15,"54","25",1,2,18,10,21
2022-06-29,"55","55",7,30,455,77,14488
2022-08-17,"50","62",1,1,20,3,37
2022-04-27,"63","64",1,1,5,3,11
2022-03-16,"50","45",1,1,71,1,3451
2022-11-15,"50","60",1,1,22,11,39
2022-04-30,"50","43",1,1,3,1,6
2022-04-25,"72","22",1,1,46,1,46
2022-04-01,"75","03",1,3,98,13,161
2022-09-13,"64","64",5,9,129,21,951
2022-01-25,"77","48",1,1,9,1,264
2022-05-24,"03","75",1,1,15,3,18
2022-01-12,"77","32",4,4,21,11,36
2022-08-17,"54","27",2,3,29,7,897
2021-12-14,"52","72",1,1,24,1,37
2022-07-04,"66","72",2,3,46,6,163
2022-09-30,"42","42",1,1,26,8,26
2022-02-09,"71","40",3,3,32,6,96
2022-10-24,"55","74",2,9,86,23,246
2022-04-11,"77","36",2,2,19,3,41
2022-11-14,"32","46",1,1,3,1,8
2022-10-17,"77","15",2,2,23,14,116
2021-12-15,"78","23",1,3,11,5,2044
2022-02-25,"58","77",1,1,2,1,5
2022-06-15,"75","03",1,1,49,11,72
2022-11-13,"64","64",4,4,103,29,1325
2021-12-03,"77","48",2,2,9,2,30
2022-05-12,"66","72",2,2,16,7,31
2022-02-18,"49","49",1,2,99,23,273
2022-02-18,"77","32",2,2,14,8,20
2022-06-01,"77","36",1,1,1,1,30
2022-09-16,"32","46",1,3,42,2,100
2022-03-18,"78","23",1,1,1,1,1
2022-08-24,"42","42",1,3,53,12,71
2022-08-11,"77","15",2,1,16,7,87
2021-12-10,"77","30",2,2,58,26,254
2022-07-13,"23","23",2,6,101,30,256
2022-09-27,"01","61",1,14,296,50,3642
2022-02-24,"66","74",2,9,38,5,122
2022-09-26,"50","18",1,1,1,1,1
2022-11-21,"77","17",1,1,43,16,48
2022-05-10,"77","34",1,1,10,3,11
2022-05-17,"55","55",5,23,257,57,1181
2022-04-13,"47","77",1,2,3,2,24
2022-02-14,"36","24",1,1,2,1,144
2021-12-21,"50","45",1,1,47,6,1374
2021-12-28,"72","24",1,1,4,1,17
2022-06-01,"73","73",1,1,2,1,2
2022-08-29,"50","64",1,1,8,4,264
2022-03-16,"58","73",1,1,9,2,12
2022-07-01,"50","47",1,1,57,11,67
2022-10-04,"56","16",1,1,1,1,20
2022-02-08,"47","75",1,1,28,1,33
2022-03-01,"75","03",1,3,37,6,64
2022-10-31,"66","55",2,2,222,48,1121
2022-05-31,"78","23",1,2,5,2,817
2022-04-13,"76","61",1,1,28,3,155
2022-10-27,"23","06",1,1,3,1,37
2022-06-20,"49","49",1,1,40,14,70
2022-06-20,"77","32",1,2,16,9,28
2022-09-16,"77","86",3,4,25,9,126
2022-03-03,"78","27",1,1,2,1,6
2022-06-22,"66","74",2,7,48,7,91
2022-09-18,"28","28",1,1,3,1,4
2022-08-22,"66","57",1,1,1,1,1
2022-04-23,"77","30",1,1,14,3,19
2022-01-24,"23","23",3,17,64,32,135
2022-11-13,"55","72",1,2,3,3,3
2022-04-29,"62","33",1,1,2,2,2
2022-10-26,"50","66",3,2,25,15,98
2022-04-09,"54","78",1,1,3,1,4
2022-08-11,"78","78",13,17,607,90,10450
2021-12-28,"47","77",1,2,21,6,77
2022-02-15,"55","55",5,37,389,79,3957
2022-11-08,"28","28",5,10,250,31,573
2022-07-26,"18","32",1,5,84,6,174
2022-02-10,"22","70",1,2,198,21,230
2021-12-24,"66","70",1,1,2,1,10
2022-10-18,"24","25",1,3,2,1,11
2022-02-07,"18","36",1,1,42,4,46
2022-09-13,"55","72",2,10,137,23,284
2022-07-23,"77","30",1,1,40,1,101
2022-08-03,"32","40",1,3,23,1,68
2022-10-13,"77","69",1,1,19,7,150
2022-05-25,"50","45",1,1,21,1,1510
2022-03-05,"47","77",1,3,18,6,40
2022-06-07,"54","78",2,1,2,2,6
2022-10-17,"78","78",12,17,868,99,12500
2022-05-19,"50","47",1,9,84,15,212
2022-07-14,"77","48",1,1,11,1,150
2022-03-15,"03","75",1,1,61,2,74
2022-06-27,"71","40",2,2,9,3,102
2022-09-06,"24","27",1,1,5,2,15
2021-12-30,"77","36",1,1,23,1,119
2022-02-24,"50","39",1,1,7,2,3180
2022-09-26,"66","55",1,2,164,40,666
2022-11-14,"77","86",3,3,19,5,64
2022-02-04,"66","72",3,3,37,6,66
2022-02-25,"54","04",1,1,3,2,3
2021-12-16,"77","44",1,1,48,20,105
2022-09-16,"66","27",1,1,4,4,8
2022-04-10,"78","51",2,1,119,20,886
2022-06-08,"54","72",2,1,3,2,36
2022-08-24,"16","23",1,1,6,6,6
2022-05-04,"25","25",6,28,203,37,402
2022-10-14,"77","63",3,4,44,16,137
2022-03-29,"77","40",2,2,7,5,14
2022-01-13,"78","55",1,1,3,1,4
2022-07-27,"91","63",1,1,5,4,10
2022-11-18,"50","16",2,3,25,5,63
2022-08-20,"86","55",1,2,184,44,2061
2022-04-12,"75","75",1,3,32,12,40
2022-02-08,"26","47",1,1,2,1,54
2022-06-22,"03","03",2,4,61,5,193
2022-08-05,"36","77",1,1,14,1,48
2022-11-09,"16","59",1,9,101,24,391
2022-03-28,"77","38",1,1,1,1,4
2022-06-08,"50","37",1,1,19,2,19
2022-09-16,"62","62",2,6,22,7,33
2022-05-13,"54","70",1,2,15,10,17
2022-09-06,"78","70",1,1,1,1,2
2022-03-09,"39","39",3,11,150,32,323
2022-07-09,"78","53",2,1,169,25,1403
2022-05-17,"01","34",1,1,33,14,50
2022-08-05,"32","32",1,3,137,19,282
2022-07-13,"77","42",2,2,16,5,69
2022-06-10,"52","02",1,1,87,1,201
2022-10-01,"44","44",1,1,1,1,3
2021-12-11,"54","74",1,1,1,1,1
2021-12-22,"66","02",2,11,63,11,377
2022-08-18,"52","21",2,4,112,10,282
2021-11-28,"61","23",1,1,4,1,4
2022-06-15,"25","27",2,2,24,14,38
2022-11-14,"62","62",1,16,298,26,1396
2022-06-10,"55","59",1,1,19,10,25
2022-04-08,"50","37",1,1,5,2,6
2022-01-11,"50","33",1,1,6,1,86
2022-05-17,"38","14",1,1,26,14,31
2021-12-02,"69","69",2,6,131,23,284
2021-12-24,"39","39",8,18,429,28,12072
2022-07-23,"66","91",1,1,1,1,1
2022-05-11,"78","53",2,1,185,24,1833
2022-06-29,"01","34",1,4,104,24,162
2022-03-15,"66","02",3,8,123,12,285
2022-11-08,"77","61",4,4,67,11,820
2022-02-03,"61","23",4,4,67,13,151
2022-10-19,"32","32",2,6,164,19,572
2022-10-10,"52","21",2,5,58,5,113
2022-04-08,"54","72",2,1,4,2,28
2022-09-30,"16","23",1,1,30,15,31
2022-05-18,"53","53",2,2,85,14,259
2022-06-02,"78","51",2,1,86,20,289
2022-10-20,"54","51",1,1,42,1,112
2022-11-14,"66","27",1,1,3,3,22
2022-06-14,"77","40",2,2,8,4,11
2022-07-12,"25","25",8,24,567,70,2109
2022-09-14,"52","23",1,1,121,1,176
2022-06-04,"75","75",1,1,1,1,2
2022-09-01,"72","77",2,2,7,5,70
2022-11-07,"77","19",1,1,1,1,3
2022-09-12,"50","16",2,2,32,7,525
2022-09-17,"16","59",1,8,71,25,153
2022-03-21,"03","03",1,2,70,7,94
2022-03-22,"50","33",1,2,12,8,17
2022-08-09,"26","66",1,1,17,5,58
2022-02-17,"77","38",6,10,128,31,757
2021-12-23,"50","37",2,2,23,11,27
2022-05-24,"66","02",2,2,10,5,80
2021-12-04,"77","42",1,2,1,1,150
2021-12-13,"55","23",1,1,21,3,804
2022-04-09,"39","39",1,1,4,3,9
2022-05-20,"77","46",1,1,28,1,93
2021-11-22,"78","53",3,2,201,30,2107
2022-02-03,"54","70",1,5,47,6,73
2022-03-04,"77","40",1,1,3,1,10
2022-10-05,"54","55",2,3,24,2,292
2022-01-27,"25","25",8,27,208,30,466
2021-12-23,"54","72",3,2,23,4,27
2022-07-28,"77","67",1,3,101,6,457
2022-05-30,"77","44",2,2,60,6,752
2022-03-08,"78","51",2,1,125,25,923
2022-01-10,"03","03",1,3,64,6,86
2022-08-04,"66","59",1,1,23,4,23
2021-12-05,"25","25",1,4,7,4,10
2022-01-14,"22","04",1,1,1,1,2
2022-08-28,"58","58",5,13,287,43,1119
2022-03-10,"54","72",2,1,5,2,200
2022-10-27,"77","67",2,10,146,6,2041
2022-02-14,"53","53",1,5,83,8,131
2022-02-24,"03","03",1,2,29,4,29
2022-08-16,"50","68",1,1,25,6,65
2022-04-28,"50","31",1,1,11,9,11
2022-01-20,"18","38",1,1,40,5,665
2021-12-27,"75","75",2,4,138,22,184
2022-10-20,"66","59",2,2,13,2,77
2022-08-23,"50","10",1,1,45,7,340
2022-07-15,"69","69",1,2,47,5,74
2022-06-21,"50","33",2,14,165,23,489
2022-01-13,"77","38",6,6,204,53,3329
2022-03-10,"50","37",1,2,32,3,34
2022-01-24,"77","42",4,7,197,4,7558
2022-04-19,"16","91",1,1,7,3,1376
2022-04-19,"66","02",3,4,98,9,120
2022-05-13,"61","23",2,9,289,48,905
2022-06-27,"18","44",1,8,136,5,631
2022-03-01,"25","27",1,1,4,4,6
2022-09-03,"77","65",1,1,24,9,163
2021-12-10,"66","91",2,2,3,2,5
2022-06-26,"77","46",1,1,5,1,5
2022-06-07,"39","39",6,15,119,22,257
2022-02-05,"78","53",2,1,141,23,640
2022-11-02,"38","03",2,2,25,10,94
2022-11-09,"24","19",1,1,13,4,15
2022-05-11,"77","76",1,1,2,1,2
2022-09-28,"01","23",1,15,255,54,1094
2022-07-05,"52","34",1,1,35,1,39
2022-06-02,"77","74",7,12,126,36,897
2022-10-05,"50","58",1,1,9,2,10
2022-07-20,"59","18",1,4,46,10,132
2021-12-22,"54","42",5,15,185,37,421
2022-11-18,"58","68",1,1,1,1,30
2022-01-19,"52","30",1,1,13,1,26
2022-02-17,"77","70",2,2,84,26,140
2022-02-01,"67","67",4,8,29,8,54
2022-11-12,"64","26",1,1,2,2,9
2022-07-15,"50","01",1,1,22,3,528
2022-08-04,"62","54",1,1,3,1,64
2022-09-16,"50","22",1,1,91,30,448
2022-02-03,"54","38",3,8,126,39,532
2022-10-18,"77","57",3,3,42,11,176
2022-04-26,"59","18",1,4,59,13,104
2022-03-15,"54","42",2,2,8,6,10
2021-12-16,"78","61",2,3,4,3,54
2021-12-13,"52","30",1,2,97,1,281
2022-01-13,"77","70",2,3,59,33,67
2021-11-26,"67","67",5,9,162,14,345
2021-12-08,"55","86",1,1,14,6,18
2022-06-27,"26","77",1,1,17,1,438
2022-03-30,"24","38",1,3,50,14,67
2022-04-20,"37","33",1,4,28,7,39
2022-11-14,"50","22",1,1,25,5,660
2021-11-28,"54","38",1,1,56,12,157
2022-04-08,"62","77",1,2,3,1,23
2022-01-17,"62","71",1,1,13,3,21
2022-11-12,"59","43",1,1,3,3,3
2022-02-12,"78","63",1,1,7,3,470
2022-09-06,"77","55",6,5,140,13,1245
2022-11-02,"01","23",1,13,226,47,741
2022-03-03,"23","63",3,1,4,2,17
2022-04-26,"52","30",1,1,17,1,32
2022-05-15,"67","67",1,1,122,6,2067
2022-11-03,"52","13",1,1,70,1,142
2022-04-25,"55","86",1,1,5,2,85
2022-06-28,"01","91",1,13,267,56,511
2022-05-24,"54","42",4,5,72,12,122
2022-08-03,"54","61",1,1,8,1,16
2021-12-29,"77","74",3,2,17,10,64
2022-05-13,"54","38",1,1,5,3,12
2022-09-06,"78","38",1,1,46,10,368
2022-09-19,"26","50",2,2,30,5,2284
2022-02-09,"26","77",1,2,4,3,21
2022-10-05,"62","50",1,4,5,2,33
2022-05-26,"59","66",1,15,141,33,291
2022-11-03,"56","56",3,7,185,32,442
2022-07-06,"38","24",1,1,4,2,12
2022-02-14,"66","48",1,3,3,3,3
2022-07-22,"62","71",1,5,34,8,54
2022-09-23,"77","51",1,1,1,1,1
2021-12-23,"66","32",1,1,1,1,1
2021-12-03,"23","61",1,2,6,2,4752
2022-03-22,"66","36",1,1,2,2,2
2022-10-20,"54","19",1,1,1,1,2
2022-09-27,"56","56",1,3,360,46,903
2022-04-12,"72","66",1,1,1,1,3
2022-04-28,"62","71",2,5,34,12,58
2022-10-25,"50","24",3,3,61,9,1746
2022-03-24,"52","32",1,2,58,1,119
2022-04-22,"77","72",2,2,15,2,36
2021-12-08,"13","58",1,1,3,2,4
2022-11-07,"77","51",3,2,35,25,39
2022-10-14,"70","70",2,4,110,17,229
2022-10-03,"52","11",1,1,42,1,151
2022-06-21,"66","36",1,1,4,1,4
2021-11-22,"77","76",2,2,24,2,105
2022-07-05,"67","67",3,3,54,10,80
2022-10-13,"16","13",1,5,99,17,215
2022-01-19,"59","18",1,7,41,11,157
2022-04-19,"54","42",2,4,79,13,89
2022-07-28,"78","42",1,1,1,1,1
2022-03-14,"37","33",1,1,19,7,29
2022-06-09,"37","37",2,8,113,14,166
2022-08-23,"62","50",1,2,14,4,16
2022-04-21,"59","66",1,19,210,36,520
2022-10-10,"52","69",1,1,13,1,26
2022-03-03,"24","38",1,1,8,5,13
2022-11-05,"18","59",1,1,49,15,83
2022-11-18,"35","29",1,1,9,8,14
2022-04-23,"77","78",1,1,1,1,6
2022-07-04,"50","77",12,14,249,38,53798
2022-03-09,"66","38",1,2,46,19,52
2022-06-24,"55","63",1,1,12,2,390
2022-02-03,"77","91",1,1,16,5,292
2022-11-09,"77","23",16,10,344,33,66337
2022-02-04,"61","61",3,4,14,5,33
2022-03-16,"66","40",1,1,1,1,1
2022-05-05,"18","02",1,4,48,20,97
2022-01-11,"32","57",1,2,7,1,12
2022-08-31,"63","73",1,2,35,13,53
2022-08-24,"77","59",6,4,203,8,5031
2022-07-06,"59","16",1,11,108,35,270
2022-09-17,"77","23",4,3,108,15,24754
2022-11-07,"16","63",1,2,54,10,380
2022-07-11,"18","02",1,3,52,19,100
2022-03-14,"52","44",1,3,17,12,27
2021-12-14,"59","12",1,1,11,4,11
2022-02-24,"50","71",2,6,111,12,600
2022-09-30,"77","59",4,6,53,7,107
2022-11-02,"52","19",1,1,227,1,765
2022-05-14,"59","16",1,14,148,29,289
2022-09-21,"18","59",1,1,69,19,145
2022-01-16,"91","91",1,1,34,4,35
2022-09-21,"26","22",1,1,61,3,3216
2021-12-24,"66","38",1,7,20,6,21
2022-09-12,"35","29",1,2,25,7,32
2022-07-23,"77","78",2,2,12,2,68
2022-05-12,"50","77",8,12,155,16,211368
2022-10-13,"77","21",1,1,43,1,462
2022-03-30,"77","02",4,4,53,4,235
2021-12-15,"77","06",1,1,2,1,12
2021-12-27,"22","42",3,33,505,82,1186
2021-11-28,"77","91",2,2,342,75,2824
2022-10-12,"26","58",1,1,12,3,1128
2022-11-15,"50","28",1,1,20,10,51
2022-07-15,"35","76",1,1,21,4,35
2022-06-20,"45","72",1,1,14,5,20
2022-10-26,"66","63",1,1,3,3,3
2022-05-12,"61","61",3,11,410,72,1596
2022-03-09,"50","75",1,1,19,1,33
2022-04-04,"31","31",6,16,236,37,1378
2022-08-22,"50","52",2,3,61,15,327
2021-12-10,"74","66",1,2,107,12,281
2022-04-27,"59","12",1,3,21,10,64
2022-08-25,"27","77",1,1,1,1,1
2022-09-08,"26","26",9,12,247,66,642
2022-06-09,"63","56",1,1,92,23,584
2022-08-23,"36","31",2,2,20,3,34
2022-02-22,"52","38",1,1,48,1,110
2021-11-27,"50","77",6,6,147,20,15858
2021-11-23,"48","50",1,1,3,2,5
2022-10-31,"50","50",10,14,261,36,57195
2022-07-21,"91","91",5,20,142,48,644
2022-10-28,"77","25",5,14,204,24,1391
2022-04-12,"22","42",3,17,223,49,393
2022-05-13,"77","91",2,3,149,4,4127
2021-11-29,"52","42",1,1,35,1,51
2022-09-22,"71","57",1,1,11,5,11
2021-12-10,"77","78",19,9,593,66,25368
2022-02-04,"50","77",14,16,212,54,148487
2022-10-05,"36","31",2,2,7,3,22
2022-09-26,"50","50",9,10,187,27,105465
2022-04-29,"91","91",5,28,162,25,526
2022-07-27,"77","25",5,20,318,50,929
2022-09-13,"67","32",1,1,15,3,26
2021-12-01,"66","46",1,1,3,2,3
2022-10-06,"54","17",1,1,4,1,27
2022-10-11,"76","76",2,4,60,4,82
2022-03-03,"77","02",1,1,16,5,52
2022-04-20,"52","44",1,1,176,1,510
2022-07-04,"61","61",3,8,218,32,333
2022-05-25,"66","40",1,6,15,11,22
2022-02-02,"59","16",1,11,100,24,406
2021-12-24,"50","75",1,1,1,1,3
2022-09-29,"27","77",1,1,1,1,1
2022-10-06,"50","52",3,2,84,18,2581
2021-12-22,"77","73",4,4,102,9,443
2022-07-29,"01","22",1,1,5,2,384
2022-08-05,"23","43",1,4,24,12,31
2022-04-04,"77","77",70,88,1620,266,101677
